time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
63979.06549501419,1,1,1,18,0x2400,10,33,0.008056640625,1,0x601402400100100000000000,1,0x581432400100100002100000,1
63979.13127064705,1,1,1,19,0x2400,11,66,0.01611328125,1,0x601402400110100000000000,1,0x581432400110100004200000,1
63979.197274923325,1,1,1,20,0x2400,12,12,0.0029296875,1,0x601402400120100000000000,1,0x581432400120100000c00000,1
63979.26282453537,1,1,1,21,0x2400,13,9,0.002197265625,1,0x601402400130100000000000,1,0x581432400130100000900000,1
63979.32880473137,1,1,1,22,0x2400,14,96,0.0234375,1,0x601402400140100000000000,1,0x581432400140100006000000,1
63979.39431929588,1,1,1,23,0x2400,15,29,0.007080078125,1,0x601402400150100000000000,1,0x581432400150100001d00000,1
63979.460081100464,1,1,1,24,0x2400,16,15,0.003662109375,1,0x601402400160100000000000,1,0x581432400160100000f00000,1
63979.52603602409,1,1,1,25,0x2400,17,6,0.00146484375,1,0x601402400170100000000000,1,0x581432400170100000600000,1
63979.59496092796,1,1,1,26,0x2400,18,5,0.001220703125,1,0x601402400180100000000000,1,0x581432400180100000500000,1
63979.6637032032,1,1,1,27,0x2400,19,34,0.00830078125,1,0x601402400190100000000000,1,0x581432400190100002200000,1
63979.73285293579,1,1,1,28,0x2400,1A,10,0.00244140625,1,0x6014024001a0100000000000,1,0x5814324001a0100000a00000,1
63979.800978422165,1,1,1,29,0x2400,1B,33,0.008056640625,1,0x6014024001b0100000000000,1,0x5814324001b0100002100000,1
63979.86621451378,1,1,1,30,0x2400,1C,32,0.0078125,1,0x6014024001c0100000000000,1,0x5814324001c0100002000000,1
63979.93145060539,1,1,1,31,0x2400,1D,4,0.0009765625,1,0x6014024001d0100000000000,1,0x5814324001d0100000400000,1
63979.99672317505,1,1,1,32,0x2400,1E,6,0.00146484375,1,0x6014024001e0100000000000,1,0x5814324001e0100000600000,1
63980.0623857975,1,1,1,33,0x2400,1F,12,0.0029296875,1,0x6014024001f0100000000000,1,0x5814324001f0100000c00000,1
63980.12791824341,1,1,1,34,0x2400,20,6,0.00146484375,1,0x601402400200100000000000,1,0x581432400200100000600000,1
63980.97868847847,1,1,1,3,0x2400,1,1,0.000244140625,1,0x601402400010100000000000,1,0x581432400010100000100000,1
63981.046844005585,1,1,1,4,0x2400,2,29,0.007080078125,1,0x601402400020100000000000,1,0x581432400020100001d00000,1
63981.11284708977,1,1,1,5,0x2400,3,49,0.011962890625,1,0x601402400030100000000000,1,0x581432400030100003100000,1
63981.17896461487,1,1,1,6,0x2400,4,64,0.015625,1,0x601402400040100000000000,1,0x581432400040100004000000,1
63981.244279146194,1,1,1,7,0x2400,5,45,0.010986328125,1,0x601402400050100000000000,1,0x581432400050100002d00000,1
63981.31001710892,1,1,1,8,0x2400,6,42,0.01025390625,1,0x601402400060100000000000,1,0x581432400060100002a00000,1
63981.37571263313,1,1,1,9,0x2400,7,44,0.0107421875,1,0x601402400070100000000000,1,0x581432400070100002c00000,1
63981.44154381752,1,1,1,10,0x2400,8,6,0.00146484375,1,0x601402400080100000000000,1,0x581432400080100000600000,1
63981.50700998306,1,1,1,11,0x2400,9,0,0.0,1,0x601402400090100000000000,1,0x581432400090100000000000,1
63981.57269072533,1,1,1,12,0x2400,A,0,0.0,1,0x6014024000a0100000000000,1,0x5814324000a0100000000000,1
63981.6386950016,1,1,1,13,0x2400,B,0,0.0,1,0x6014024000b0100000000000,1,0x5814324000b0100000000000,1
63981.70611357689,1,1,1,14,0x2400,C,0,0.0,1,0x6014024000c0100000000000,1,0x5814324000c0100000000000,1
63981.77432322502,1,1,1,15,0x2400,D,0,0.0,1,0x6014024000d0100000000000,1,0x5814324000d0100000000000,1
63981.84271836281,1,1,1,16,0x2400,E,0,0.0,1,0x6014024000e0100000000000,1,0x5814324000e0100000000000,1
63981.91171693802,1,1,1,17,0x2400,F,45,0.010986328125,1,0x6014024000f0100000000000,1,0x5814324000f0100002d00000,1
63981.97717165947,1,1,1,18,0x2400,10,64,0.015625,1,0x601402400100100000000000,1,0x581432400100100004000000,1
63982.04270195961,1,1,1,19,0x2400,11,82,0.02001953125,1,0x601402400110100000000000,1,0x581432400110100005200000,1
63982.10819506645,1,1,1,20,0x2400,12,64,0.015625,1,0x601402400120100000000000,1,0x581432400120100004000000,1
63982.17354750633,1,1,1,21,0x2400,13,22,0.00537109375,1,0x601402400130100000000000,1,0x581432400130100001600000,1
63982.239419937134,1,1,1,22,0x2400,14,18,0.00439453125,1,0x601402400140100000000000,1,0x581432400140100001200000,1
63982.304943561554,1,1,1,23,0x2400,15,98,0.02392578125,1,0x601402400150100000000000,1,0x581432400150100006200000,1
63982.37047600746,1,1,1,24,0x2400,16,18,0.00439453125,1,0x601402400160100000000000,1,0x581432400160100001200000,1
63982.43587231636,1,1,1,25,0x2400,17,50,0.01220703125,1,0x601402400170100000000000,1,0x581432400170100003200000,1
63982.50143456459,1,1,1,26,0x2400,18,6,0.00146484375,1,0x601402400180100000000000,1,0x581432400180100000600000,1
63982.56798863411,1,1,1,27,0x2400,19,49,0.011962890625,1,0x601402400190100000000000,1,0x581432400190100003100000,1
63982.635202884674,1,1,1,28,0x2400,1A,19,0.004638671875,1,0x6014024001a0100000000000,1,0x5814324001a0100001300000,1
63982.70255160332,1,1,1,29,0x2400,1B,13,0.003173828125,1,0x6014024001b0100000000000,1,0x5814324001b0100000d00000,1
63982.770782232285,1,1,1,30,0x2400,1C,17,0.004150390625,1,0x6014024001c0100000000000,1,0x5814324001c0100001100000,1
63982.83806347847,1,1,1,31,0x2400,1D,1,0.000244140625,1,0x6014024001d0100000000000,1,0x5814324001d0100000100000,1
63982.90511846542,1,1,1,32,0x2400,1E,32,0.0078125,1,0x6014024001e0100000000000,1,0x5814324001e0100002000000,1
63982.97102022171,1,1,1,33,0x2400,1F,13,0.003173828125,1,0x6014024001f0100000000000,1,0x5814324001f0100000d00000,1
63983.03645372391,1,1,1,34,0x2400,20,16,0.00390625,1,0x601402400200100000000000,1,0x581432400200100001000000,1
63983.88308954239,1,1,1,3,0x2400,1,64,0.015625,1,0x601402400010100000000000,1,0x581432400010100004000000,1
63983.95032429695,1,1,1,4,0x2400,2,29,0.007080078125,1,0x601402400020100000000000,1,0x581432400020100001d00000,1
